area_fips,own_code,industry_code,agglvl_code,size_code,year,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg
06085,0,10,70,0,2018,1098089,147873406271,8826688779,371653153,2590,134664,12113116714,8.9,395421952,4.7
06087,0,10,70,0,2018,104816,5373743038,764113548,32428233,986,51268,225304836,4.4,7099880,0.9
06089,0,10,70,0,2018,66612,2921991336,446445431,20195958,844,43866,134290622,4.8,15962461,3.7
06091,0,10,70,0,2018,502,19974573,3068620,143320,766,39830,845702,4.4,-51419,-1.6
06093,0,10,70,0,2018,13878,572473182,89540202,4161929,793,41250,18258181,3.3,-4523410,-4.8
06095,0,10,70,0,2018,141574,8302138180,941606908,39992466,1128,58642,466161588,5.9,49912242,5.6
06097,0,10,70,0,2018,210146,11485124307,1587063628,65988912,1051,54653,762009694,7.1,84168217,5.6
06099,0,10,70,0,2018,190801,9125827617,1392800668,62342585,920,47829,528511514,6.1,30589597,2.2
06101,0,10,70,0,2018,31212,1297909838,245266552,11937737,800,41584,57176258,4.6,7137510,3.0
06103,0,10,70,0,2018,18616,807002995,127037458,6192513,834,43349,39930948,5.2,-69769,-0.1
06105,0,10,70,0,2018,2728,112838627,15268687,721744,795,41366,7814610,7.4,281473,1.9
06107,0,10,70,0,2018,164037,6552515585,1293646104,62453552,768,39945,229312714,3.6,13340565,1.0
06109,0,10,70,0,2018,17515,773264640,107211749,4870346,849,44148,27424468,3.7,2883332,2.8
06111,0,10,70,0,2018,326879,18055241441,2460328383,103999297,1062,55235,509113467,2.9,78221804,3.3
06113,0,10,70,0,2018,104005,6323581241,624744293,27882494,1169,60801,390695525,6.6,12274362,2.0
06115,0,10,70,0,2018,17920,920144899,83659447,3767152,987,51348,58448917,6.8,5641379,7.2
06999,0,10,70,0,2018,389507,35153960278,4293480934,197786035,1736,90253,1588308348,4.7,42598994,1.0
06001,0,10,70,0,2019,793213,63132769266,6007588891,245782887,1531,79591,3214447756,5.4,57331536,1.0
06003,0,10,70,0,2019,763,30755043,7743589,439131,775,40308,2114774,7.4,751021,10.7
06005,0,10,70,0,2019,12282,567426129,64232899,2638332,888,46199,18822064,3.4,1011454,1.6
06007,0,10,70,0,2019,81947,3691803057,527405529,22709504,866,45051,102299265,2.8,7230757,1.4
06009,0,10,70,0,2019,9783,408309151,63952806,2738029,803,41735,19750273,5.1,2151776,3.5
06011,0,10,70,0,2019,9558,421744822,76515973,4021419,849,44127,10781983,2.6,3127090,4.3
06013,0,10,70,0,2019,369280,26177240915,2811170925,113327563,1363,70887,752547958,3.0,-6424018,-0.2
06015,0,10,70,0,2019,8205,331141205,39983032,1786638,776,40358,9772611,3.0,1008159,2.6
06017,0,10,70,0,2019,57883,2962343393,419931949,18106294,984,51178,52314393,1.8,-888933,-0.2
06019,0,10,70,0,2019,400030,18280407380,2887581168,132370211,879,45698,1067724472,6.2,103295938,3.7
06021,0,10,70,0,2019,9512,413553858,69125749,3119750,836,43477,26882729,7.0,4108668,6.3
06023,0,10,70,0,2019,50974,2129478987,325268336,13034225,803,41776,83415490,4.1,10230143,3.2
06025,0,10,70,0,2019,63438,2642507272,427340664,20700217,801,41655,120108588,4.8,13180384,3.2
06027,0,10,70,0,2019,7731,350248337,48178519,1974323,871,45305,18971773,5.7,2314179,5.0
06029,0,10,70,0,2019,331711,16039479248,2585603012,123533636,930,48354,925437523,6.1,121239757,4.9
06031,0,10,70,0,2019,48859,2211952183,301600307,13841708,871,45272,127392957,6.1,9959443,3.4
06033,0,10,70,0,2019,16740,673534042,114706851,5096632,774,40236,27468041,4.3,4825957,4.4
06035,0,10,70,0,2019,10011,481293478,37473133,1765549,925,48076,6432989,1.4,252830,0.7
06037,0,10,70,0,2019,4509905,302717654831,34530783705,1374870525,1291,67123,14094493694,4.9,868011364,2.6
06039,0,10,70,0,2019,51246,2290844609,396219504,19162434,860,44703,110133616,5.1,15312565,4.0
06041,0,10,70,0,2019,116240,8594448439,856560642,31985165,1422,73937,178896274,2.1,4257441,0.5
06043,0,10,70,0,2019,5627,234741369,32529505,1685160,802,41719,11985540,5.4,2129108,7.0
06045,0,10,70,0,2019,32450,1349027729,214024406,8521223,799,41573,40605677,3.1,1393302,0.7
06047,0,10,70,0,2019,80795,3577904097,586888393,26678774,852,44284,191403322,5.7,9436820,1.6
06049,0,10,70,0,2019,2599,102379240,14660369,719639,757,39385,4834884,5.0,755635,5.4
06051,0,10,70,0,2019,7557,305948429,61419749,3030126,779,40488,20886763,7.3,1909614,3.2
06053,0,10,70,0,2019,198165,9809852067,1617893441,76993182,952,49504,413323527,4.4,64116986,4.1
06055,0,10,70,0,2019,79729,4588769705,620029407,26496006,1107,57555,195152024,4.4,6128251,1.0
06057,0,10,70,0,2019,32282,1510767166,229647823,9603928,900,46798,69477938,4.8,5303250,2.4
06059,0,10,70,0,2019,1650571,106915675358,13366789015,537219929,1246,64775,5368058070,5.3,304234494,2.3
06061,0,10,70,0,2019,172439,10004095186,1291835834,52809266,1116,58015,623456334,6.6,33204813,2.6
06063,0,10,70,0,2019,6544,289908485,39097659,1912647,852,44302,13632708,4.9,967134,2.5
06065,0,10,70,0,2019,761383,35656827380,5515171794,223155020,901,46832,2371381305,7.1,200676253,3.8
06067,0,10,70,0,2019,679516,42816577747,4157252231,171858736,1212,63010,2651891250,6.6,136620196,3.4
06069,0,10,70,0,2019,17358,879648087,140236262,6527766,975,50677,59019131,7.2,4616140,3.4
06071,0,10,70,0,2019,773699,37874037975,5469079236,216946895,941,48952,2594768644,7.4,213524163,4.1
06073,0,10,70,0,2019,1488281,95563912986,10524006727,426638532,1235,64211,4895848719,5.4,213705009,2.1
06075,0,10,70,0,2019,760775,98759654469,6295070167,257598590,2496,129814,11008487688,12.5,115756618,1.9
06077,0,10,70,0,2019,258122,12660641874,1896347769,81628789,943,49049,732131184,6.1,56821437,3.1
06079,0,10,70,0,2019,119806,6111418054,839883460,31489707,981,51011,410747694,7.2,6901869,0.8
06081,0,10,70,0,2019,415999,54002721519,3555395367,136373522,2496,129814,2902311465,5.7,138240696,4.0
06083,0,10,70,0,2019,204441,11411568062,1470867487,59159139,1073,55818,606049602,5.6,48057676,3.4
06085,0,10,70,0,2019,1119639,154816070491,9162788477,367168759,2659,138273,6942664220,4.7,336099698,3.8
06087,0,10,70,0,2019,106304,5892860292,781636434,31942127,1066,55434,519117254,9.7,17522886,2.3
06089,0,10,70,0,2019,67519,3073754679,459890325,20129734,875,45524,151763343,5.2,13444894,3.0
06091,0,10,70,0,2019,545,21194406,3436607,157202,748,38883,1219833,6.1,367987,12.0
06093,0,10,70,0,2019,13916,583537307,89770707,4118996,806,41932,11064125,1.9,230505,0.3
06095,0,10,70,0,2019,143081,8848502812,967382227,39277360,1189,61843,546364632,6.6,25775319,2.7
06097,0,10,70,0,2019,211197,12176662180,1607353902,64548942,1109,57656,691537873,6.0,20290274,1.3
06099,0,10,70,0,2019,193280,9582601319,1433650676,62082421,953,49579,456773702,5.0,40850008,2.9
06101,0,10,70,0,2019,32060,1378695481,258175057,12252032,827,43003,80785643,6.2,12908505,5.3
06103,0,10,70,0,2019,18897,845921351,132892102,6238130,861,44764,38918356,4.8,5854644,4.6
06105,0,10,70,0,2019,2775,111635822,15433707,704083,774,40233,-1202805,-1.1,165020,1.1
06107,0,10,70,0,2019,165321,6901099006,1339456040,63961931,803,41744,348583421,5.3,45809936,3.5
06109,0,10,70,0,2019,17703,808441260,110512461,4913527,878,45668,35176620,4.5,3300712,3.1
06111,0,10,70,0,2019,331001,19147667158,2498390661,101293891,1112,57848,1092425717,6.1,38062278,1.5
06113,0,10,70,0,2019,106907,6640472355,658442132,28318179,1195,62115,316891114,5.0,33697839,5.4
06115,0,10,70,0,2019,18564,987110061,93275585,4035971,1023,53173,66965162,7.3,9616138,11.5
06999,0,10,70,0,2019,375335,37231503388,4185753147,189709632,1908,99195,2077543110,5.9,-107727787,-2.5
06001,0,10,70,0,2020,731316,64577584110,5665383032,223169770,1698,88303,1444814844,2.3,-342205859,-5.7
06003,0,10,70,0,2020,657,30641384,6926416,378984,897,46638,-113659,-0.4,-817173,-10.6
06005,0,10,70,0,2020,11664,589870052,65763259,2668659,973,50573,22443923,4.0,1530360,2.4
06007,0,10,70,0,2020,75042,3682033708,494753236,21439339,944,49067,-9769349,-0.3,-32652293,-6.2
06009,0,10,70,0,2020,9605,439520919,65738576,2751953,880,45761,31211768,7.6,1785770,2.8
06011,0,10,70,0,2020,8768,431164148,73825600,3802769,946,49176,9419326,2.2,-2690373,-3.5
06013,0,10,70,0,2020,340559,26562151953,2682798952,103752600,1500,77996,384911038,1.5,-128371973,-4.6
06015,0,10,70,0,2020,7795,352676855,38071478,1880024,870,45244,21535650,6.5,-1911554,-4.8
06017,0,10,70,0,2020,53107,3023094739,405395905,17260239,1095,56925,60751346,2.1,-14536044,-3.5
06019,0,10,70,0,2020,379595,18757673397,2793248272,127598181,950,49415,477266017,2.6,-94332896,-3.3
06021,0,10,70,0,2020,9310,439171420,72456387,3413522,907,47170,25617562,6.2,3330638,4.8
06023,0,10,70,0,2020,47114,2204788579,313684669,12301958,900,46797,75309592,3.5,-11583667,-3.6
06025,0,10,70,0,2020,60515,2765256457,428472263,21362508,879,45696,122749185,4.6,1131599,0.3
06027,0,10,70,0,2020,7095,355980435,44564159,1726658,965,50176,5732098,1.6,-3614360,-7.5
06029,0,10,70,0,2020,315656,16428182052,2588361566,125475536,1001,52045,388702804,2.4,2758554,0.1
06031,0,10,70,0,2020,46795,2313364219,303505627,14025983,951,49436,101412036,4.6,1905320,0.6
06033,0,10,70,0,2020,15682,690872514,110197695,5025300,847,44055,17338472,2.6,-4509156,-3.9
06035,0,10,70,0,2020,9305,506862716,31586275,1504343,1048,54472,25569238,5.3,-5886858,-15.7
06037,0,10,70,0,2020,4109300,299719985547,32399115822,1238900471,1403,72937,-2997669284,-1.0,-2131667883,-6.2
06039,0,10,70,0,2020,49679,2439974894,399629568,18837814,945,49115,149130285,6.5,3410064,0.9
06041,0,10,70,0,2020,104171,8792148686,795915042,28375373,1623,84401,197700247,2.3,-60645600,-7.1
06043,0,10,70,0,2020,5003,220712550,27685409,1391062,848,44115,-14028819,-6.0,-4844096,-14.9
06045,0,10,70,0,2020,29820,1392698277,206742671,8169983,898,46704,43670548,3.2,-7281735,-3.4
06047,0,10,70,0,2020,77958,3699514626,591708947,27028115,913,47455,121610529,3.4,4820554,0.8
06049,0,10,70,0,2020,2594,109812463,15299057,717907,814,42331,7433223,7.3,638688,4.4
06051,0,10,70,0,2020,6326,283050307,52777691,2451698,860,44743,-22898122,-7.5,-8642058,-14.1
06053,0,10,70,0,2020,183716,9716868083,1538285661,72699866,1017,52891,-92983984,-0.9,-79607780,-4.9
06055,0,10,70,0,2020,70474,4389936367,567286620,23698093,1198,62291,-198833338,-4.3,-52742787,-8.5
06057,0,10,70,0,2020,29913,1567283318,222523281,8976932,1008,52396,56516152,3.7,-7124542,-3.1
06059,0,10,70,0,2020,1503403,107591102504,12662824922,492436253,1376,71565,675427146,0.6,-703964093,-5.3
06061,0,10,70,0,2020,162217,10495521207,1245274667,50444278,1244,64701,491426021,4.9,-46561167,-3.6
06063,0,10,70,0,2020,6179,296343813,38309659,1841469,922,47959,6435328,2.2,-788000,-2.0
06065,0,10,70,0,2020,721926,36759823267,5545951521,217397856,979,50919,1102995887,3.1,30779727,0.6
06067,0,10,70,0,2020,649536,44450039086,4062687770,165166863,1316,68434,1633461339,3.8,-94564461,-2.3
06069,0,10,70,0,2020,16299,848417032,131980240,5951358,1001,52053,-31231055,-3.6,-8256022,-5.9
06071,0,10,70,0,2020,754484,39987741034,5642423182,219057986,1019,53000,2113703059,5.6,173343946,3.2
06073,0,10,70,0,2020,1369521,98468140361,9986506799,395941022,1383,71900,2904227375,3.0,-537499928,-5.1
06075,0,10,70,0,2020,684969,105045928196,5639429424,214282126,2949,153359,6286273727,6.4,-655640743,-10.4
06077,0,10,70,0,2020,252633,13494246880,1983474775,79735199,1027,53415,833605006,6.6,87127006,4.6
06079,0,10,70,0,2020,109371,6031003319,806935343,29136804,1060,55143,-80414735,-1.3,-32948117,-3.9
06081,0,10,70,0,2020,385599,60556913203,3352178432,150407375,3020,157046,6554191684,12.1,-203216935,-5.7
06083,0,10,70,0,2020,201236,11907173602,1567448764,62270185,1138,59170,495605540,4.3,96581277,6.6
06085,0,10,70,0,2020,1051175,170929137859,8924958073,343737079,3127,162608,16113067368,10.4,-237830404,-2.6
06087,0,10,70,0,2020,97240,5839725596,740714122,29460590,1155,60055,-53134696,-0.9,-40922312,-5.2
06089,0,10,70,0,2020,64469,3222636213,457587795,19916450,961,49987,148881534,4.8,-2302530,-0.5
06091,0,10,70,0,2020,517,21769292,3272912,146025,809,42073,574886,2.7,-163695,-4.8
06093,0,10,70,0,2020,13488,621041996,92964351,4476429,885,46044,37504689,6.4,3193644,3.6
06095,0,10,70,0,2020,132279,8818672349,901369672,37174275,1282,66667,-29830463,-0.3,-66012555,-6.8
06097,0,10,70,0,2020,192969,12272353924,1510468155,58422557,1223,63597,95691744,0.8,-96885747,-6.0
06099,0,10,70,0,2020,184402,9897302500,1411600653,59790707,1032,53673,314701181,3.3,-22050023,-1.5
06101,0,10,70,0,2020,30891,1440117944,258826487,12322765,897,46619,61422463,4.5,651430,0.3
06103,0,10,70,0,2020,18493,902052701,132583076,8419425,938,48778,56131350,6.6,-309026,-0.2
06105,0,10,70,0,2020,2668,119163667,15791007,683527,859,44658,7527845,6.7,357300,2.3
06107,0,10,70,0,2020,157273,7147316511,1319086947,65100424,874,45445,246217505,3.6,-20369093,-1.5
06109,0,10,70,0,2020,16012,797264206,103275485,4626744,958,49793,-11177054,-1.4,-7236976,-6.5
06111,0,10,70,0,2020,309248,19619198240,2422232788,95315206,1220,63442,471531082,2.5,-76157873,-3.0
06113,0,10,70,0,2020,103222,6783155094,655581811,27930792,1264,65714,142682739,2.1,-2860321,-0.4
06115,0,10,70,0,2020,18956,1077261361,99823422,4510808,1093,56829,90151300,9.1,6547837,7.0
06999,0,10,70,0,2020,368853,39809444200,4040323529,192367542,2076,107928,2577940812,6.9,-145429618,-3.5
06001,0,10,70,0,2021,754951,69755749224,5905126359,216654330,1777,92398,5178165114,8.0,239743327,4.2
06003,0,10,70,0,2021,693,31756681,6958447,380055,882,45841,1115297,3.6,32031,0.5
06005,0,10,70,0,2021,11854,635915231,69717808,2582887,1032,53646,46045179,7.8,3954549,6.0
06007,0,10,70,0,2021,76955,3941667461,519277667,20117247,985,51220,259633753,7.1,24524431,5.0
06009,0,10,70,0,2021,9977,469980479,70185625,2762466,906,47106,30459560,6.9,4447049,6.8
06011,0,10,70,0,2021,9354,467435131,79347803,3939491,961,49972,36270983,8.4,5522203,7.5
06013,0,10,70,0,2021,350476,28347270991,2838063379,102144550,1555,80882,1785119038,6.7,155264427,5.8
06015,0,10,70,0,2021,7886,379636126,41304201,1627547,926,48142,26959271,7.6,3232723,8.5
06017,0,10,70,0,2021,55385,3238553513,424682007,16531172,1124,58474,215458774,7.1,19286102,4.8
06019,0,10,70,0,2021,392496,20450561257,2974526321,124028053,1002,52104,1692887860,9.0,181278049,6.5
06021,0,10,70,0,2021,9349,462242135,72908394,3043226,951,49443,23070715,5.3,452007,0.6
06023,0,10,70,0,2021,47709,2358078490,322481775,11641985,951,49427,153289911,7.0,8797106,2.8
06025,0,10,70,0,2021,63620,3027230208,461500291,20873261,915,47583,261973751,9.5,33028028,7.7
06027,0,10,70,0,2021,7190,374099418,46884968,1733998,1001,52029,18118983,5.1,2320809,5.2
06029,0,10,70,0,2021,326740,17498683681,2685155088,118777069,1030,53555,1070501629,6.5,96793522,3.7
06031,0,10,70,0,2021,46819,2373589228,308653470,12857676,975,50697,60225009,2.6,5147843,1.7
06033,0,10,70,0,2021,16023,752664725,114645916,4811188,903,46973,61792211,8.9,4448221,4.0
06035,0,10,70,0,2021,9336,522648050,31960793,1259985,1077,55982,15785334,3.1,374518,1.2
06037,0,10,70,0,2021,4252857,329010735184,34206674932,1218863838,1488,77362,29290749637,9.8,1807559110,5.6
06039,0,10,70,0,2021,51699,2616228495,426808478,19072790,973,50605,176253601,7.2,27178910,6.8
06041,0,10,70,0,2021,105624,9378832152,817512808,27291779,1708,88795,586683466,6.7,21597766,2.7
06043,0,10,70,0,2021,5145,240929949,30798393,1512926,901,46828,20217399,9.2,3112984,11.2
06045,0,10,70,0,2021,30750,1495732376,215300058,7728881,935,48642,103034099,7.4,8557387,4.1
06047,0,10,70,0,2021,80019,3956931263,625980321,26149916,951,49450,257416637,7.0,34271374,5.8
06049,0,10,70,0,2021,2652,117865095,15839582,724959,855,44441,8052632,7.3,540525,3.5
06051,0,10,70,0,2021,7275,337099775,63424097,2991851,891,46340,54049468,19.1,10646406,20.2
06053,0,10,70,0,2021,188895,10437154964,1613112282,72828935,1063,55254,720286881,7.4,74826621,4.9
06055,0,10,70,0,2021,72526,4825066414,600371852,22881337,1279,66529,435130047,9.9,33085232,5.8
06057,0,10,70,0,2021,31102,1725772454,236863313,8885205,1067,55488,158489136,10.1,14340032,6.4
06059,0,10,70,0,2021,1557553,117113418514,13315947301,479561328,1446,75191,9522316010,8.9,653122379,5.2
06061,0,10,70,0,2021,173223,11746279048,1374534714,50394355,1304,67810,1250757841,11.9,129260047,10.4
06063,0,10,70,0,2021,6194,315073859,39378992,1828452,978,50870,18730046,6.3,1069333,2.8
06065,0,10,70,0,2021,761553,40937414125,6025636318,218021207,1034,53755,4177590858,11.4,479684797,8.6
06067,0,10,70,0,2021,669697,47797830657,4291319065,157542290,1373,71372,3347791571,7.5,228631295,5.6
06069,0,10,70,0,2021,16972,936191596,137979153,5794966,1061,55161,87774564,10.3,5998913,4.5
06071,0,10,70,0,2021,794603,44120855702,6128711802,217621629,1068,55526,4133114668,10.3,486288620,8.6
06073,0,10,70,0,2021,1424139,107899746176,10653417261,387103005,1457,75765,9431605815,9.6,666910462,6.7
06075,0,10,70,0,2021,687180,125966154802,5692546733,206572119,3525,183309,20920226606,19.9,53117309,0.9
06077,0,10,70,0,2021,263909,14840715132,2109677645,81769792,1081,56234,1346468252,10.0,126202870,6.4
06079,0,10,70,0,2021,114614,6507718088,863481884,28624286,1092,56779,476714769,7.9,56546541,7.0
06081,0,10,70,0,2021,402971,73347891571,3506668808,120383018,3500,182018,12790978368,21.1,154490376,4.6
06083,0,10,70,0,2021,209589,13132878398,1674748408,61507987,1205,62660,1225704796,10.3,107299644,6.8
06085,0,10,70,0,2021,1070603,198332136569,9127684921,326919816,3563,185253,27402998710,16.0,202726848,2.3
06087,0,10,70,0,2021,99476,6175547671,767054033,28653028,1194,62081,335822075,5.8,26339911,3.6
06089,0,10,70,0,2021,65794,3509783320,484131198,18961154,1026,53345,287147107,8.9,26543403,5.8
06091,0,10,70,0,2021,554,24476087,3853117,165060,849,44147,2706795,12.4,580205,17.7
06093,0,10,70,0,2021,13651,657490613,99297763,4306826,926,48164,36448617,5.9,6333412,6.8
06095,0,10,70,0,2021,132666,8699404612,940376891,34339618,1261,65574,-119267737,-1.4,39007219,4.3
06097,0,10,70,0,2021,197622,13498674215,1570361273,55639934,1314,68306,1226320291,10.0,59893118,4.0
06099,0,10,70,0,2021,189249,10721705883,1515510909,59131484,1090,56654,824403383,8.3,103910256,7.4
06101,0,10,70,0,2021,31719,1571163542,272577536,11557627,953,49534,131045598,9.1,13751049,5.3
06103,0,10,70,0,2021,19112,995339976,143035225,6105763,1002,52079,93287275,10.3,10452149,7.9
06105,0,10,70,0,2021,2717,131650375,15997846,637922,932,48450,12486708,10.5,206839,1.3
06107,0,10,70,0,2021,163133,7753692584,1395087463,62276315,914,47530,606376073,8.5,76000516,5.8
06109,0,10,70,0,2021,16647,873331049,109448332,4263965,1009,52461,76066843,9.5,6172847,6.0
06111,0,10,70,0,2021,315370,20655618851,2509370164,90977469,1260,65497,1036420611,5.3,87137376,3.6
06113,0,10,70,0,2021,105324,7226528277,691543211,26436117,1319,68613,443373183,6.5,35961400,5.5
06115,0,10,70,0,2021,19266,1148504543,103368781,4013563,1146,59612,71243182,6.6,3545359,3.6
06999,0,10,70,0,2021,424414,49566521572,4851877457,193102718,2246,116788,9757077372,24.5,811553928,20.1
06001,0,10,70,0,2022,787020,73227737151,6124235722,190321127,1789,93044,3471987927,5.0,219109363,3.7
06003,0,10,70,0,2022,668,36321362,8029766,432622,1046,54394,4564681,14.4,1071319,15.4
06005,0,10,70,0,2022,12114,656580537,72116057,2303806,1042,54202,20665306,3.2,2398249,3.4
06007,0,10,70,0,2022,78536,4122718075,519439686,17395542,1010,52494,181050614,4.6,162019,0.0
06009,0,10,70,0,2022,10626,515648829,76902550,2587267,933,48528,45668350,9.7,6716925,9.6
06011,0,10,70,0,2022,8901,472436597,75123552,3367081,1021,53080,5001466,1.1,-4224251,-5.3
06013,0,10,70,0,2022,367582,30263732817,2957375497,91588933,1583,82332,1916461826,6.8,119312118,4.2
06015,0,10,70,0,2022,8104,391218456,42504359,1505975,928,48278,11582330,3.1,1200158,2.9
06017,0,10,70,0,2022,57308,3510066923,441962318,15029883,1178,61249,271513410,8.4,17280311,4.1
06019,0,10,70,0,2022,412147,22234713916,3103840747,114446012,1037,53949,1784152659,8.7,129314426,4.3
06021,0,10,70,0,2022,9584,481438541,73456333,2630961,966,50234,19196406,4.2,547939,0.8
06023,0,10,70,0,2022,49337,2499043212,325323985,10211487,974,50653,140964722,6.0,2842210,0.9
06025,0,10,70,0,2022,65469,3291970590,476588346,19278034,967,50283,264740382,8.7,15088055,3.3
06027,0,10,70,0,2022,7312,394961069,47453725,1552579,1039,54014,20861651,5.6,568757,1.2
06029,0,10,70,0,2022,341045,18749257584,2772300024,109005959,1057,54976,1250573903,7.1,87144936,3.2
06031,0,10,70,0,2022,48985,2545186317,330347614,12752130,999,51958,171597089,7.2,21694144,7.0
06033,0,10,70,0,2022,16473,793850998,115036853,4166039,927,48190,41186273,5.5,390937,0.3
06035,0,10,70,0,2022,9276,507247837,32724807,1114056,1052,54686,-15400213,-2.9,764014,2.4
06037,0,10,70,0,2022,4481040,351557651203,35628775931,1100456046,1509,78454,22546916019,6.9,1422100999,4.2
06039,0,10,70,0,2022,54026,2823487399,435339135,16484991,1005,52262,207258904,7.9,8530657,2.0
06041,0,10,70,0,2022,108927,9750782133,839182525,24064080,1721,89516,371949981,4.0,21669717,2.7
06043,0,10,70,0,2022,5570,272372441,34241569,1616797,940,48904,31442492,13.1,3443176,11.2
06045,0,10,70,0,2022,31903,1587422986,216311061,6790722,957,49757,91690610,6.1,1011003,0.5
06047,0,10,70,0,2022,83252,4239707631,645921950,23840269,979,50926,282776368,7.1,19941629,3.2
06049,0,10,70,0,2022,2652,127315573,16244431,674419,923,48007,9450478,8.0,404849,2.6
06051,0,10,70,0,2022,7953,399471038,71367923,3223539,966,50227,62371263,18.5,7943826,12.5
06053,0,10,70,0,2022,199291,11223695135,1697123675,69934010,1083,56318,786540171,7.5,84011393,5.2
06055,0,10,70,0,2022,77788,5252108386,636705774,20908235,1298,67518,427041972,8.9,36333922,6.1
06057,0,10,70,0,2022,32855,1881665095,250655237,8163997,1101,57272,155892641,9.0,13791924,5.8
06059,0,10,70,0,2022,1632794,124649464179,13766200377,421465434,1468,76341,7536045665,6.4,450253076,3.4
06061,0,10,70,0,2022,181728,12543063079,1448644792,45077950,1327,69021,796784031,6.8,74110078,5.4
06063,0,10,70,0,2022,6289,337645906,40114424,1738325,1032,53688,22572047,7.2,735432,1.9
06065,0,10,70,0,2022,805582,44700044395,6263173618,195283545,1067,55488,3762630270,9.2,237537300,3.9
06067,0,10,70,0,2022,698234,51735131803,4470445586,140346483,1425,74094,3937301146,8.2,179126521,4.2
06069,0,10,70,0,2022,17723,1006253880,141478931,5205072,1092,56776,70062284,7.5,3499778,2.5
06071,0,10,70,0,2022,837301,48087480726,6349187306,192032069,1104,57432,3966625024,9.0,220475504,3.6
06073,0,10,70,0,2022,1507661,115966640024,11233199152,347626139,1479,76918,8066893848,7.5,579781891,5.4
06075,0,10,70,0,2022,738015,116309275903,5922058823,181567670,3031,157597,-9656878899,-7.7,229512090,4.0
06077,0,10,70,0,2022,280168,16210454347,2196307763,74428280,1113,57860,1369739215,9.2,86630118,4.1
06079,0,10,70,0,2022,119143,6847977932,879664868,24731666,1105,57477,340259844,5.2,16182984,1.9
06081,0,10,70,0,2022,421592,66820145043,3561102644,102858317,3048,158495,-6527746528,-8.9,54433836,1.6
06083,0,10,70,0,2022,217351,13821470177,1700295976,52564370,1223,63591,688591779,5.2,25547568,1.5
06085,0,10,70,0,2022,1117310,187497533152,9386857258,287396929,3227,167812,-10834603417,-5.5,259172337,2.8
06087,0,10,70,0,2022,104036,6599819917,799492256,26054481,1220,63438,424272246,6.9,32438223,4.2
06089,0,10,70,0,2022,67595,3715592930,490831543,16791824,1057,54969,205809610,5.9,6700345,1.4
06091,0,10,70,0,2022,562,26015480,3902983,140987,890,46284,1539393,6.3,49866,1.3
06093,0,10,70,0,2022,13914,686473225,99722575,3765372,949,49338,28982612,4.4,424812,0.4
06095,0,10,70,0,2022,138619,9224947408,978633279,30961140,1280,66549,525542796,6.0,38256388,4.1
06097,0,10,70,0,2022,207234,14345959284,1621046365,49046732,1331,69226,847285069,6.3,50685092,3.2
06099,0,10,70,0,2022,196601,11439795410,1559096392,53416785,1119,58188,718089527,6.7,43585483,2.9
06101,0,10,70,0,2022,32790,1686578826,278886813,10739321,989,51436,115415284,7.3,6309277,2.3
06103,0,10,70,0,2022,19537,1046306597,144054301,5507214,1030,53555,50966621,5.1,1019076,0.7
06105,0,10,70,0,2022,2760,146177066,16666280,602029,1019,52972,14526691,11.0,668434,4.2
06107,0,10,70,0,2022,173456,8474085130,1478957769,58612685,940,48854,720392546,9.3,83870306,6.0
06109,0,10,70,0,2022,16981,912751975,109107834,3766819,1034,53751,39420926,4.5,-340498,-0.3
06111,0,10,70,0,2022,328204,21682134970,2586290039,80428970,1270,66063,1026516119,5.0,76919875,3.1
06113,0,10,70,0,2022,108921,7796732941,715390779,23568158,1377,71581,570204664,7.9,23847568,3.4
06115,0,10,70,0,2022,20314,1239887821,107776200,3702332,1174,61035,91383278,8.0,4407419,4.3
06999,0,10,70,0,2022,515383,62340850259,5667563179,194425314,2326,120960,12774328687,25.8,815685722,16.8
