area_fips,own_code,industry_code,agglvl_code,size_code,year,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,state_fips
40095,0,10,70,0,1990,2920,42517554,0,0,280,14562,3946772,10.2,-19528313,-100.0,40
40097,0,10,70,0,1990,9063,171124957,0,0,363,18882,16628066,10.8,-65391867,-100.0,40
40099,0,10,70,0,1990,3113,49710081,0,0,307,15969,1757719,3.7,-18172377,-100.0,40
40101,0,10,70,0,1990,24257,459055891,0,0,364,18925,28213317,6.5,-155991160,-100.0,40
40103,0,10,70,0,1990,3562,69183071,0,0,374,19423,2564246,3.8,-25901125,-100.0,40
40105,0,10,70,0,1990,1745,24353575,0,0,268,13959,2752003,12.7,-9840895,-100.0,40
40107,0,10,70,0,1990,2311,35183052,0,0,293,15222,6081535,20.9,-13838119,-100.0,40
40109,0,10,70,0,1990,339627,7432191315,0,0,421,21883,292414610,4.1,-2262430569,-100.0,40
40111,0,10,70,0,1990,7994,135960713,0,0,327,17008,8890396,7.0,-52557903,-100.0,40
40113,0,10,70,0,1990,5753,119542117,0,0,400,20778,-628492,-0.5,-38523890,-100.0,40
40115,0,10,70,0,1990,8742,127734037,0,0,281,14612,7151443,5.9,-54256213,-100.0,40
40117,0,10,70,0,1990,3053,50297176,0,0,317,16476,5452494,12.2,-20514392,-100.0,40
40119,0,10,70,0,1990,26615,433241965,0,0,313,16278,29726954,7.4,-112965205,-100.0,40
40121,0,10,70,0,1990,11645,200317440,0,0,331,17202,17713454,9.7,-70995677,-100.0,40
40123,0,10,70,0,1990,11723,189708375,0,0,311,16183,10199257,5.7,-73421117,-100.0,40
40125,0,10,70,0,1990,15852,273519536,0,0,332,17255,12735643,4.9,-110303328,-100.0,40
40127,0,10,70,0,1990,1893,25406126,0,0,258,13419,1333396,5.5,-11278789,-100.0,40
40129,0,10,70,0,1990,705,11845758,0,0,323,16799,1264551,12.0,-4140420,-100.0,40
40131,0,10,70,0,1990,11715,219462109,0,0,360,18734,24083814,12.3,-81213313,-100.0,40
40133,0,10,70,0,1990,6811,101416564,0,0,286,14890,-30225568,-23.0,-72224125,-100.0,40
40135,0,10,70,0,1990,5618,81335820,0,0,278,14479,1273661,1.6,-37108857,-100.0,40
40137,0,10,70,0,1990,13146,248770605,0,0,364,18923,16456485,7.1,-96597285,-100.0,40
40139,0,10,70,0,1990,4783,78873490,0,0,317,16491,3805103,5.1,-30740499,-100.0,40
40141,0,10,70,0,1990,2500,37796966,0,0,291,15122,2206058,6.2,-16401720,-100.0,40
40143,0,10,70,0,1990,275468,6489144548,0,0,453,23557,500267976,8.4,-2051614898,-100.0,40
40145,0,10,70,0,1990,5413,83839199,0,0,298,15488,4701521,5.9,-38283212,-100.0,40
40147,0,10,70,0,1990,19206,505081077,0,0,506,26299,58824131,13.2,-139887512,-100.0,40
40149,0,10,70,0,1990,2213,33633614,0,0,292,15199,2608927,8.4,-13246468,-100.0,40
40151,0,10,70,0,1990,2844,41398049,0,0,280,14555,2035657,5.2,-15147855,-100.0,40
40153,0,10,70,0,1990,7195,131562056,0,0,352,18285,14933309,12.8,-45547124,-100.0,40
41001,0,10,70,0,1990,4633,76969393,0,0,320,16614,7972368,11.6,-30532715,-100.0,41
41003,0,10,70,0,1990,27397,594855215,0,0,418,21713,32788599,5.8,-201846698,-100.0,41
41005,0,10,70,0,1990,92236,1946286423,0,0,406,21101,217402978,12.6,-854053552,-100.0,41
41007,0,10,70,0,1990,13716,264864574,0,0,371,19311,72966,0.0,-139862965,-100.0,41
41009,0,10,70,0,1990,9420,223942383,0,0,457,23773,26822548,13.6,-93166343,-100.0,41
41011,0,10,70,0,1990,19498,384728972,0,0,379,19732,25002699,7.0,-173297309,-100.0,41
41013,0,10,70,0,1990,5147,104974399,0,0,392,20396,6562841,6.7,-51898233,-100.0,41
41015,0,10,70,0,1990,5527,90210619,0,0,314,16322,4316204,5.0,-46671421,-100.0,41
41017,0,10,70,0,1990,31877,592369343,0,0,357,18583,76581712,14.8,-269481860,-100.0,41
41019,0,10,70,0,1990,33606,666823996,0,0,382,19842,37592752,6.0,-316529470,-100.0,41
41021,0,10,70,0,1990,512,8783393,0,0,330,17147,1144204,15.0,-3126041,-100.0,41
41023,0,10,70,0,1990,2741,49775123,0,0,349,18163,5218008,11.7,-19136247,-100.0,41
41025,0,10,70,0,1990,2466,43805451,0,0,342,17765,4265945,10.8,-19192689,-100.0,41
41027,0,10,70,0,1990,8331,135993321,0,0,314,16325,16985789,14.3,-71359320,-100.0,41
41029,0,10,70,0,1990,54255,1025410123,0,0,363,18900,77925365,8.2,-467768188,-100.0,41
41031,0,10,70,0,1990,4891,90702497,0,0,357,18547,4010900,4.6,-47853693,-100.0,41
41033,0,10,70,0,1990,18134,311199531,0,0,330,17161,14128923,4.8,-158480301,-100.0,41
41035,0,10,70,0,1990,20235,374712019,0,0,356,18518,16637943,4.6,-172752072,-100.0,41
41037,0,10,70,0,1990,2421,43962285,0,0,349,18157,-506479,-1.1,-19818842,-100.0,41
41039,0,10,70,0,1990,113424,2220356363,0,0,376,19576,122239005,5.8,-992804548,-100.0,41
41041,0,10,70,0,1990,14072,235845222,0,0,322,16759,16844441,7.7,-113665706,-100.0,41
41043,0,10,70,0,1990,33000,686165030,0,0,400,20793,33532479,5.1,-315201455,-100.0,41
41045,0,10,70,0,1990,10921,167527713,0,0,295,15340,16157995,10.7,-80883044,-100.0,41
41047,0,10,70,0,1990,100903,1960996285,0,0,374,19435,193340801,10.9,-710903040,-100.0,41
41049,0,10,70,0,1990,2779,53504407,0,0,370,19252,5069708,10.5,-26544177,-100.0,41
41051,0,10,70,0,1990,375305,8995846550,0,0,461,23969,553266849,6.6,-3775879579,-100.0,41
41053,0,10,70,0,1990,10753,184383830,0,0,330,17147,9371420,5.4,-90170669,-100.0,41
41055,0,10,70,0,1990,546,9381465,0,0,331,17187,1141844,13.9,-2014741,-100.0,41
41057,0,10,70,0,1990,6131,99260309,0,0,311,16189,8714257,9.6,-43511233,-100.0,41
41059,0,10,70,0,1990,21503,366167594,0,0,327,17029,32148790,9.6,-170145431,-100.0,41
41061,0,10,70,0,1990,8301,147561089,0,0,342,17776,9377406,6.8,-63520859,-100.0,41
41063,0,10,70,0,1990,2216,37853522,0,0,329,17084,4108183,12.2,-15894240,-100.0,41
41065,0,10,70,0,1990,8081,144067519,0,0,343,17828,3459171,2.5,-60975863,-100.0,41
41067,0,10,70,0,1990,139084,3379679579,0,0,467,24299,514234519,17.9,-1418111738,-100.0,41
41069,0,10,70,0,1990,272,4005839,0,0,283,14727,0,0.0,0,0.0,41
41071,0,10,70,0,1990,21075,399656138,0,0,365,18964,34185650,9.4,-188138461,-100.0,41
42001,0,10,70,0,1990,26910,465623842,0,0,333,17303,27156010,6.2,-161537188,-100.0,42
42003,0,10,70,0,1990,667755,16519087249,0,0,476,24738,1143755039,7.4,-4015884993,-100.0,42
42005,0,10,70,0,1990,18272,357825475,0,0,377,19583,9594843,2.8,-111691670,-100.0,42
42007,0,10,70,0,1990,48469,1035901297,0,0,411,21372,50787148,5.2,-282720746,-100.0,42
42009,0,10,70,0,1990,12733,202803466,0,0,306,15928,13037149,6.9,-72939358,-100.0,42
42011,0,10,70,0,1990,153353,3513218291,0,0,441,22909,92030902,2.7,-1050481675,-100.0,42
42013,0,10,70,0,1990,50782,920177933,0,0,348,18120,56892565,6.6,-286923854,-100.0,42
42015,0,10,70,0,1990,20964,425927205,0,0,391,20317,23687114,5.9,-127045282,-100.0,42
42017,0,10,70,0,1990,209986,5046985903,0,0,462,24035,275323354,5.8,-1453392869,-100.0,42
42019,0,10,70,0,1990,52032,1113973102,0,0,412,21409,60654354,5.8,-319082981,-100.0,42
42021,0,10,70,0,1990,56283,1092671459,0,0,373,19414,58719261,5.7,-305501252,-100.0,42
42023,0,10,70,0,1990,2364,43968968,0,0,358,18599,1176617,2.7,-15534485,-100.0,42
42025,0,10,70,0,1990,14932,243077512,0,0,313,16279,17131504,7.6,-84705529,-100.0,42
42027,0,10,70,0,1990,53274,1122400592,0,0,405,21069,81308341,7.8,-261510759,-100.0,42
42029,0,10,70,0,1990,161077,4344522922,0,0,519,26972,342285192,8.6,-1112897488,-100.0,42
42031,0,10,70,0,1990,12568,233999562,0,0,358,18619,7727135,3.4,-72057307,-100.0,42
42033,0,10,70,0,1990,26838,491920096,0,0,352,18329,18019239,3.8,-161050523,-100.0,42
42035,0,10,70,0,1990,10718,199793086,0,0,358,18640,5354843,2.8,-68682173,-100.0,42
42037,0,10,70,0,1990,24378,430288183,0,0,339,17651,24226062,6.0,-151193081,-100.0,42
42039,0,10,70,0,1990,28607,560187006,0,0,377,19582,23588414,4.4,-174599752,-100.0,42
42041,0,10,70,0,1990,107930,2426244364,0,0,432,22480,90785711,3.9,-678454896,-100.0,42
42043,0,10,70,0,1990,150951,3578517944,0,0,456,23707,288090055,8.8,-811110521,-100.0,42
42045,0,10,70,0,1990,203072,5207797614,0,0,493,25645,328009603,6.7,-1298640482,-100.0,42
42047,0,10,70,0,1990,14553,298156929,0,0,394,20487,11026536,3.8,-93644693,-100.0,42
42049,0,10,70,0,1990,117252,2532711079,0,0,415,21601,158574858,6.7,-725131070,-100.0,42
42051,0,10,70,0,1990,32949,579429687,0,0,338,17586,27169877,4.9,-188740595,-100.0,42
42053,0,10,70,0,1990,1575,24276375,0,0,296,15409,2263820,10.3,-6609107,-100.0,42
42055,0,10,70,0,1990,47053,893120756,0,0,365,18981,44008082,5.2,-253973095,-100.0,42
42057,0,10,70,0,1990,3442,63152020,0,0,353,18348,2597943,4.3,-21486318,-100.0,42
42059,0,10,70,0,1990,9743,236684732,0,0,467,24293,11836860,5.3,-53381515,-100.0,42
42061,0,10,70,0,1990,11888,210435046,0,0,340,17702,3716729,1.8,-68696079,-100.0,42
42063,0,10,70,0,1990,28712,602671408,0,0,404,20990,39659653,7.0,-161056389,-100.0,42
42065,0,10,70,0,1990,14630,270821566,0,0,356,18512,5071276,1.9,-92754502,-100.0,42
42067,0,10,70,0,1990,5418,83859511,0,0,298,15479,-1599192,-1.9,-38658226,-100.0,42
42069,0,10,70,0,1990,93879,1809355500,0,0,371,19273,103124532,6.0,-562333176,-100.0,42
42071,0,10,70,0,1990,189322,4136834559,0,0,420,21851,250903874,6.5,-1266450186,-100.0,42
42073,0,10,70,0,1990,31063,596687092,0,0,369,19209,29884330,5.3,-182870870,-100.0,42
42075,0,10,70,0,1990,39944,799308450,0,0,385,20011,37174532,4.9,-238638673,-100.0,42
42077,0,10,70,0,1990,145749,3429671795,0,0,453,23531,155333147,4.7,-955525278,-100.0,42
42079,0,10,70,0,1990,131024,2490644619,0,0,366,19009,134144209,5.7,-797844268,-100.0,42
42081,0,10,70,0,1990,49809,985379275,0,0,380,19783,26774173,2.8,-308613291,-100.0,42
42083,0,10,70,0,1990,16249,303538499,0,0,359,18680,15892433,5.5,-98880719,-100.0,42
42085,0,10,70,0,1990,42974,863094846,0,0,386,20084,64473250,8.1,-249199462,-100.0,42
42087,0,10,70,0,1990,16009,304989785,0,0,366,19051,7879932,2.7,-102554577,-100.0,42
42089,0,10,70,0,1990,41454,798883492,0,0,371,19272,28222637,3.7,-254162112,-100.0,42
42091,0,10,70,0,1990,413545,11222369687,0,0,522,27137,565660880,5.3,-3030961412,-100.0,42
42093,0,10,70,0,1990,11283,282870977,0,0,482,25070,19680532,7.5,-32384079,-100.0,42
42095,0,10,70,0,1990,82763,1852376748,0,0,430,22382,55729613,3.1,-563102908,-100.0,42
42097,0,10,70,0,1990,30829,582177356,0,0,363,18884,16502220,2.9,-213442608,-100.0,42
42099,0,10,70,0,1990,6028,90617148,0,0,289,15033,9894893,12.3,-28929325,-100.0,42
42101,0,10,70,0,1990,718704,20020372246,0,0,536,27856,894488453,4.7,-4150282895,-100.0,42
42103,0,10,70,0,1990,6553,107434608,0,0,315,16394,3860386,3.7,-43840266,-100.0,42
42105,0,10,70,0,1990,4551,74631612,0,0,315,16400,4314078,6.1,-22922643,-100.0,42
42107,0,10,70,0,1990,49203,889422595,0,0,348,18077,31600398,3.7,-317294060,-100.0,42
42109,0,10,70,0,1990,14789,257085864,0,0,334,17383,11511469,4.7,-86205329,-100.0,42
42111,0,10,70,0,1990,24116,415961926,0,0,332,17249,27959894,7.2,-143268789,-100.0,42
42113,0,10,70,0,1990,1721,25256612,0,0,282,14676,3653594,16.9,-8912953,-100.0,42
42115,0,10,70,0,1990,7800,126971403,0,0,313,16279,8293041,7.0,-43461832,-100.0,42
42117,0,10,70,0,1990,11259,191725650,0,0,327,17028,10173902,5.6,-58410905,-100.0,42
42119,0,10,70,0,1990,15220,291826770,0,0,369,19175,2962481,1.0,-79878274,-100.0,42
42121,0,10,70,0,1990,19769,403198489,0,0,392,20396,19143594,5.0,-103870303,-100.0,42
42123,0,10,70,0,1990,17022,341015687,0,0,385,20034,19526947,6.1,-100971624,-100.0,42
42125,0,10,70,0,1990,63055,1391858431,0,0,424,22074,101313441,7.9,-394072042,-100.0,42
42127,0,10,70,0,1990,12661,220843359,0,0,335,17443,8649558,4.1,-78036274,-100.0,42
42129,0,10,70,0,1990,118558,2518488152,0,0,409,21243,230964257,10.1,-714989933,-100.0,42
42131,0,10,70,0,1990,9162,211178089,0,0,443,23050,14233647,7.2,-57037508,-100.0,42
42133,0,10,70,0,1990,151909,3350004038,0,0,424,22053,140828692,4.4,-1057246819,-100.0,42
44001,0,10,70,0,1990,11987,237087601,0,0,380,19779,-4315640,-1.8,-117607572,-100.0,44
44003,0,10,70,0,1990,63580,1305532571,0,0,395,20534,16216480,1.3,-598294074,-100.0,44
44005,0,10,70,0,1990,34675,772757406,0,0,429,22286,4227755,0.6,-303693534,-100.0,44
44007,0,10,70,0,1990,279022,6431559500,0,0,443,23050,123935313,2.0,-2493779590,-100.0,44
44009,0,10,70,0,1990,38613,819557856,0,0,408,21225,47307173,6.1,-328447598,-100.0,44
45001,0,10,70,0,1990,6737,125063356,0,0,357,18563,6121438,5.1,-38236761,-100.0,45
45003,0,10,70,0,1990,59738,1556243068,0,0,501,26051,182978097,13.3,-438499586,-100.0,45
45005,0,10,70,0,1990,3565,62981974,0,0,340,17669,11073040,21.3,-17910206,-100.0,45
45007,0,10,70,0,1990,53361,978152127,0,0,353,18331,48684416,5.2,-320486644,-100.0,45
45009,0,10,70,0,1990,4194,65608102,0,0,301,15643,1566634,2.4,-22260331,-100.0,45
45011,0,10,70,0,1990,7182,139737331,0,0,374,19458,2331979,1.7,-45485892,-100.0,45
45013,0,10,70,0,1990,34061,580270191,0,0,328,17036,40676441,7.5,-201706833,-100.0,45
45015,0,10,70,0,1990,25953,528489376,0,0,392,20364,43225874,8.9,-129560888,-100.0,45
45017,0,10,70,0,1990,3528,87589497,0,0,477,24825,252099,0.3,-23506374,-100.0,45
45019,0,10,70,0,1990,156949,3077649672,0,0,377,19609,281191226,10.1,-748531860,-100.0,45
45021,0,10,70,0,1990,18275,339842689,0,0,358,18596,9514349,2.9,-123717138,-100.0,45
45023,0,10,70,0,1990,11843,208171041,0,0,338,17578,1742317,0.8,-74414801,-100.0,45
45025,0,10,70,0,1990,14566,251813318,0,0,332,17288,15585590,6.6,-90719233,-100.0,45
45027,0,10,70,0,1990,6892,98103636,0,0,274,14235,9932515,11.3,-33988374,-100.0,45
45029,0,10,70,0,1990,10204,165036105,0,0,311,16173,14323266,9.5,-60626349,-100.0,45
45031,0,10,70,0,1990,21140,441135800,0,0,401,20867,25494807,6.1,-123831557,-100.0,45
45033,0,10,70,0,1990,8854,136029084,0,0,295,15364,-732251,-0.5,-53132766,-100.0,45
45035,0,10,70,0,1990,17916,289060340,0,0,310,16134,-20960269,-6.8,-100789415,-100.0,45
45037,0,10,70,0,1990,4802,73012165,0,0,292,15206,1664677,2.3,-28909685,-100.0,45
45039,0,10,70,0,1990,7293,165482563,0,0,436,22691,8035331,5.1,-51304855,-100.0,45
45041,0,10,70,0,1990,53587,1009097040,0,0,362,18831,83627268,9.0,-295412908,-100.0,45
45043,0,10,70,0,1990,17073,315207068,0,0,355,18462,29711814,10.4,-95145476,-100.0,45
45045,0,10,70,0,1990,185295,4017002848,0,0,417,21679,273740994,7.3,-1196500204,-100.0,45
45047,0,10,70,0,1990,29054,550043316,0,0,364,18932,34836816,6.8,-168167211,-100.0,45
45049,0,10,70,0,1990,5414,92508332,0,0,329,17087,3116062,3.5,-31295433,-100.0,45
45051,0,10,70,0,1990,63830,965096801,0,0,291,15120,69986699,7.8,-377630147,-100.0,45
45053,0,10,70,0,1990,3543,48801510,0,0,265,13775,2870650,6.2,-18917539,-100.0,45
45055,0,10,70,0,1990,16471,329647721,0,0,385,20014,11278418,3.5,-99987132,-100.0,45
45057,0,10,70,0,1990,17948,330834078,0,0,354,18433,15584646,4.9,-105598576,-100.0,45
45059,0,10,70,0,1990,20169,359589560,0,0,343,17829,13690300,4.0,-112921540,-100.0,45
45061,0,10,70,0,1990,3612,65274183,0,0,348,18073,5576476,9.3,-18605013,-100.0,45
45063,0,10,70,0,1990,56465,1095637843,0,0,373,19404,87936117,8.7,-332230117,-100.0,45
45065,0,10,70,0,1990,2321,37526083,0,0,311,16172,6880185,22.5,-9141257,-100.0,45
45067,0,10,70,0,1990,12208,188761278,0,0,297,15462,9802991,5.5,-73789456,-100.0,45
45069,0,10,70,0,1990,8896,153185023,0,0,331,17221,21575332,16.4,-51862227,-100.0,45
45071,0,10,70,0,1990,11582,185107999,0,0,307,15982,5129479,2.9,-69011383,-100.0,45
45073,0,10,70,0,1990,24746,516201657,0,0,401,20860,27169374,5.6,-156683673,-100.0,45
45075,0,10,70,0,1990,30791,529500346,0,0,331,17196,45313215,9.4,-162081500,-100.0,45
45077,0,10,70,0,1990,31877,582640480,0,0,351,18278,33630305,6.1,-172467358,-100.0,45
45079,0,10,70,0,1990,177815,3683046344,0,0,398,20713,212371807,6.1,-845243845,-100.0,45
45081,0,10,70,0,1990,3783,54471407,0,0,277,14397,6847907,14.4,-18051636,-100.0,45
45083,0,10,70,0,1990,104248,2130895528,0,0,393,20441,110976974,5.5,-650218384,-100.0,45
45085,0,10,70,0,1990,33770,573735870,0,0,327,16990,47425015,9.0,-180972859,-100.0,45
45087,0,10,70,0,1990,10095,173742654,0,0,331,17211,2546182,1.5,-62593190,-100.0,45
45089,0,10,70,0,1990,10913,168839564,0,0,298,15472,-377433,-0.2,-63739963,-100.0,45
45091,0,10,70,0,1990,47983,983994613,0,0,394,20507,86231341,9.6,-287748381,-100.0,45
46003,0,10,70,0,1990,746,8829113,0,0,228,11831,512568,6.2,-2880920,-100.0,46
46005,0,10,70,0,1990,7486,115697114,0,0,297,15456,5026341,4.5,-37185797,-100.0,46
46007,0,10,70,0,1990,729,9716547,0,0,256,13327,462346,5.0,-3365915,-100.0,46
46009,0,10,70,0,1990,1913,24472739,0,0,246,12791,1368944,5.9,-7159290,-100.0,46
46011,0,10,70,0,1990,10532,167341541,0,0,306,15889,13230909,8.6,-41405855,-100.0,46
46013,0,10,70,0,1990,16233,264062997,0,0,313,16267,14385569,5.8,-76118385,-100.0,46
46015,0,10,70,0,1990,1794,22040119,0,0,236,12289,1450538,7.0,-6979028,-100.0,46
46017,0,10,70,0,1990,316,5882137,0,0,358,18639,471797,8.7,-1230975,-100.0,46
46019,0,10,70,0,1990,2119,31451760,0,0,285,14843,3246812,11.5,-8770252,-100.0,46
46021,0,10,70,0,1990,443,5442877,0,0,236,12284,429204,8.6,-1659504,-100.0,46
46023,0,10,70,0,1990,2362,30700308,0,0,250,12996,2933750,10.6,-7702337,-100.0,46
46025,0,10,70,0,1990,904,11812594,0,0,251,13074,812548,7.4,-4303919,-100.0,46
46027,0,10,70,0,1990,4156,61224785,0,0,283,14733,3540091,6.1,-10869687,-100.0,46
46029,0,10,70,0,1990,10629,167766105,0,0,304,15785,15856246,10.4,-52844142,-100.0,46
46031,0,10,70,0,1990,610,8048410,0,0,254,13187,296016,3.8,-2047628,-100.0,46
46033,0,10,70,0,1990,2070,29281786,0,0,272,14147,2420776,9.0,-7985355,-100.0,46
46035,0,10,70,0,1990,8464,132319513,0,0,301,15633,12255576,10.2,-41505916,-100.0,46
46037,0,10,70,0,1990,1941,25867457,0,0,256,13330,2029282,8.5,-8290611,-100.0,46
46039,0,10,70,0,1990,984,13228800,0,0,258,13438,784015,6.3,-3843744,-100.0,46
46041,0,10,70,0,1990,1451,21364241,0,0,283,14725,457370,2.2,-6525612,-100.0,46
46043,0,10,70,0,1990,860,9878809,0,0,221,11489,254428,2.6,-3148806,-100.0,46
46045,0,10,70,0,1990,892,11019254,0,0,238,12359,567065,5.4,-3407154,-100.0,46
46047,0,10,70,0,1990,2277,36344168,0,0,307,15960,-565567,-1.5,-7387642,-100.0,46
46049,0,10,70,0,1990,541,6794615,0,0,242,12571,140382,2.1,-1741338,-100.0,46
46051,0,10,70,0,1990,3025,49235131,0,0,313,16279,2055712,4.4,-16330617,-100.0,46
46053,0,10,70,0,1990,1247,15827082,0,0,244,12693,1752956,12.5,-4369675,-100.0,46
46055,0,10,70,0,1990,790,10442578,0,0,254,13211,506620,5.1,-2854904,-100.0,46
46057,0,10,70,0,1990,1105,13936896,0,0,242,12610,1174582,9.2,-3801545,-100.0,46
46059,0,10,70,0,1990,1060,14258510,0,0,259,13450,947502,7.1,-4090741,-100.0,46
46061,0,10,70,0,1990,457,6270324,0,0,264,13721,274047,4.6,-2039345,-100.0,46
46063,0,10,70,0,1990,360,4320802,0,0,231,11988,317137,7.9,-1240794,-100.0,46
46065,0,10,70,0,1990,7869,134402762,0,0,328,17079,6978476,5.5,-26108173,-100.0,46
46067,0,10,70,0,1990,2257,28748920,0,0,245,12737,1128616,4.1,-10080324,-100.0,46
46069,0,10,70,0,1990,467,5633803,0,0,232,12064,-326224,-5.5,-1726368,-100.0,46
46071,0,10,70,0,1990,672,7531391,0,0,215,11200,311572,4.3,-1676401,-100.0,46
46073,0,10,70,0,1990,598,7245295,0,0,233,12113,577438,8.7,-2335632,-100.0,46
46075,0,10,70,0,1990,418,5315370,0,0,245,12721,266815,5.3,-1771071,-100.0,46
46077,0,10,70,0,1990,1533,21459057,0,0,269,13999,1693060,8.6,-6997412,-100.0,46
46079,0,10,70,0,1990,3714,55585075,0,0,288,14967,4347043,8.5,-17450435,-100.0,46
46081,0,10,70,0,1990,9685,169086160,0,0,336,17459,18978573,12.6,-42860006,-100.0,46
46083,0,10,70,0,1990,3367,49553570,0,0,283,14720,3768575,8.2,-15231220,-100.0,46
46085,0,10,70,0,1990,945,12507492,0,0,254,13233,1196499,10.6,-3827447,-100.0,46
46087,0,10,70,0,1990,1391,18188579,0,0,252,13078,1434933,8.6,-6195172,-100.0,46
46089,0,10,70,0,1990,719,8456845,0,0,226,11762,586704,7.5,-2314982,-100.0,46
46091,0,10,70,0,1990,1228,16668533,0,0,261,13572,1106029,7.1,-6331139,-100.0,46
46093,0,10,70,0,1990,4040,65324759,0,0,311,16171,7720881,13.4,-14423564,-100.0,46
46095,0,10,70,0,1990,298,3434653,0,0,222,11545,150256,4.6,-1369571,-100.0,46
46097,0,10,70,0,1990,963,11383055,0,0,227,11815,1440706,14.5,-4321351,-100.0,46
46099,0,10,70,0,1990,73068,1407752705,0,0,371,19266,138955263,11.0,-392288586,-100.0,46
46101,0,10,70,0,1990,1734,28895704,0,0,320,16663,3144972,12.2,-8829306,-100.0,46
46103,0,10,70,0,1990,37178,632558260,0,0,327,17014,63606081,11.2,-183371453,-100.0,46
46105,0,10,70,0,1990,1263,15594752,0,0,238,12351,1232770,8.6,-5045211,-100.0,46
46107,0,10,70,0,1990,922,11836810,0,0,247,12844,197805,1.7,-4020427,-100.0,46
46109,0,10,70,0,1990,2572,31919580,0,0,239,12412,2194506,7.4,-12069954,-100.0,46
46111,0,10,70,0,1990,585,7622748,0,0,251,13040,342827,4.7,-2770690,-100.0,46
46113,0,10,70,0,1990,1914,32332347,0,0,325,16892,3202666,11.0,-9850541,-100.0,46
46115,0,10,70,0,1990,2315,32050254,0,0,266,13843,2371975,8.0,-7449771,-100.0,46
46117,0,10,70,0,1990,725,11445226,0,0,304,15790,-383025,-3.2,-3246052,-100.0,46
46119,0,10,70,0,1990,414,5820576,0,0,270,14051,-8233,-0.1,-1757309,-100.0,46
46121,0,10,70,0,1990,1868,28212265,0,0,291,15106,891245,3.3,-7537562,-100.0,46
46123,0,10,70,0,1990,1987,27653676,0,0,268,13921,2186037,8.6,-8580610,-100.0,46
46125,0,10,70,0,1990,1924,23355262,0,0,233,12138,2098439,9.9,-8017196,-100.0,46
46127,0,10,70,0,1990,3625,60449923,0,0,321,16674,14453438,31.4,-18943079,-100.0,46
46129,0,10,70,0,1990,2102,27917632,0,0,255,13283,2261971,8.8,-9283744,-100.0,46
46135,0,10,70,0,1990,9552,149995733,0,0,302,15704,12373745,9.0,-45106254,-100.0,46
46137,0,10,70,0,1990,238,3504935,0,0,283,14706,0,0.0,0,0.0,46
47001,0,10,70,0,1990,31513,816253031,0,0,498,25902,19441022,2.4,-208157719,-100.0,47
47003,0,10,70,0,1990,11231,199071064,0,0,341,17726,4115162,2.1,-74722536,-100.0,47
47005,0,10,70,0,1990,4094,64483765,0,0,303,15750,4347378,7.2,-23265555,-100.0,47
47007,0,10,70,0,1990,1586,23540176,0,0,286,14847,864451,3.8,-9757038,-100.0,47
47009,0,10,70,0,1990,23969,505349312,0,0,405,21083,48260018,10.6,-142567327,-100.0,47
47011,0,10,70,0,1990,30356,584480513,0,0,370,19255,22989201,4.1,-200050538,-100.0,47
47013,0,10,70,0,1990,8500,123967306,0,0,280,14585,6622402,5.6,-43776279,-100.0,47
47015,0,10,70,0,1990,2010,29279829,0,0,280,14565,2210967,8.2,-12706781,-100.0,47
47017,0,10,70,0,1990,8563,121203897,0,0,272,14154,8166126,7.2,-49768202,-100.0,47
47019,0,10,70,0,1990,10201,168501566,0,0,318,16518,14687899,9.5,-58941048,-100.0,47
47021,0,10,70,0,1990,4226,80086058,0,0,364,18952,3183291,4.1,-26840628,-100.0,47
47023,0,10,70,0,1990,2891,44821585,0,0,298,15503,4429595,11.0,-15393570,-100.0,47
47025,0,10,70,0,1990,7441,104991663,0,0,271,14109,5043272,5.0,-40852404,-100.0,47
47027,0,10,70,0,1990,2565,35813201,0,0,269,13965,2742890,8.3,-18113036,-100.0,47
47029,0,10,70,0,1990,7175,112573576,0,0,302,15689,12943984,13.0,-39276741,-100.0,47
47031,0,10,70,0,1990,19880,417457079,0,0,404,20999,20902641,5.3,-128906981,-100.0,47
47033,0,10,70,0,1990,3625,56165768,0,0,298,15496,8904230,18.8,-21890760,-100.0,47
